Message,Field 1,Value 1,Field 2,Value 2,Field 3,Value 3,Field 4,Value 4,Field 5,Value 5,Field 6,Value 6,Field 9,Value 9
record,timestamp,1092224960,position_lat,467572102,position_long,-916560926.0,distance,5969.46,enhanced_speed,2.967,enhanced_altitude,94.20000000000005,cadence,94.0
record,timestamp,1092224962,position_lat,467571680,position_long,-916562056.0,distance,5978.53,enhanced_speed,3.378,enhanced_altitude,93.39999999999998,cadence,94.0
record,timestamp,1092224966,position_lat,467570868,position_long,-916564217.0,distance,5995.89,enhanced_speed,3.676,enhanced_altitude,93.0,cadence,94.0
lap,timestamp,1092224966,start_time,1092224921,start_position_lat,467578335.0,start_position_long,-916541976.0,end_position_lat,467571122,end_position_long,-916563660.0,total_distance,171.24
record,timestamp,1092224970,position_lat,467569791,position_long,-916566130.0,distance,6013.01,enhanced_speed,3.844,enhanced_altitude,92.39999999999998,cadence,94.0
record,timestamp,1092224974,position_lat,467568917,position_long,-916567527.0,distance,6026.01,enhanced_speed,3.704,enhanced_altitude,92.39999999999998,cadence,87.0
record,timestamp,1092224976,position_lat,467568522,position_long,-916568210.0,distance,6032.17,enhanced_speed,3.471,enhanced_altitude,92.39999999999998,cadence,83.0
record,timestamp,1092224977,position_lat,467568315,position_long,-916568508.0,distance,6035.07,enhanced_speed,3.396,enhanced_altitude,92.39999999999998,cadence,83.0
record,timestamp,1092224985,position_lat,467566811,position_long,-916570533.0,distance,6055.11,enhanced_speed,3.032,enhanced_altitude,91.79999999999995,cadence,82.0
record,timestamp,1092224991,position_lat,467565682,position_long,-916571907.0,distance,6069.24,enhanced_speed,3.023,enhanced_altitude,92.39999999999998,cadence,85.0
record,timestamp,1092224994,position_lat,467565261,position_long,-916572698.0,distance,6076.04,enhanced_speed,3.088,enhanced_altitude,92.79999999999995,cadence,85.0
record,timestamp,1092225001,position_lat,467563913,position_long,-916574143.0,distance,6092.39,enhanced_speed,3.07,enhanced_altitude,93.20000000000005,cadence,87.0
record,timestamp,1092225002,position_lat,467563629,position_long,-916574333.0,distance,6095.34,enhanced_speed,3.088,enhanced_altitude,93.60000000000002,cadence,88.0
record,timestamp,1092225006,position_lat,467562538,position_long,-916574748.0,distance,6105.84,enhanced_speed,3.126,enhanced_altitude,94.60000000000002,cadence,88.0
record,timestamp,1092225008,position_lat,467562006,position_long,-916574976.0,distance,6111.01,enhanced_speed,3.126,enhanced_altitude,94.79999999999995,cadence,88.0
record,timestamp,1092225011,position_lat,467561057,position_long,-916575142.0,distance,6119.91,enhanced_speed,3.098,enhanced_altitude,95.20000000000005,cadence,88.0
lap,timestamp,1092225011,start_time,1092224966,start_position_lat,467570868.0,start_position_long,-916564217.0,end_position_lat,467561368,end_position_long,-916575070.0,total_distance,125.71
record,timestamp,1092225014,position_lat,467559941,position_long,-916575841.0,distance,6131.52,enhanced_speed,3.126,enhanced_altitude,95.60000000000002,cadence,86.0
record,timestamp,1092225015,position_lat,467559559,position_long,-916576234.0,distance,6136.07,enhanced_speed,3.182,enhanced_altitude,95.60000000000002,cadence,86.0
record,timestamp,1092225018,position_lat,467558532,position_long,-916577287.0,distance,6148.29,enhanced_speed,3.247,enhanced_altitude,95.60000000000002,cadence,86.0
record,timestamp,1092225022,position_lat,467556827,position_long,-916578512.0,distance,6166.5,enhanced_speed,3.34,enhanced_altitude,94.60000000000002,cadence,89.0
record,timestamp,1092225023,position_lat,467556324,position_long,-916578777.0,distance,6171.55,enhanced_speed,3.359,enhanced_altitude,93.79999999999995,cadence,90.0
record,timestamp,1092225025,position_lat,467555328,position_long,-916579352.0,distance,6181.68,enhanced_speed,3.471,enhanced_altitude,92.79999999999995,cadence,91.0
record,timestamp,1092225028,position_lat,467554049,position_long,-916580174.0,distance,6194.97,enhanced_speed,3.611,enhanced_altitude,91.60000000000002,cadence,91.0
record,timestamp,1092225029,position_lat,467553626,position_long,-916580470.0,distance,6199.45,enhanced_speed,3.62,enhanced_altitude,91.39999999999998,cadence,91.0
record,timestamp,1092225036,position_lat,467550824,position_long,-916582334.0,distance,6223.3,enhanced_speed,3.63,enhanced_altitude,90.60000000000002,cadence,91.0
record,timestamp,1092225037,position_lat,467550474,position_long,-916582758.0,distance,6227.77,enhanced_speed,3.667,enhanced_altitude,90.79999999999995,cadence,91.0
record,timestamp,1092225042,position_lat,467549161,position_long,-916585025.0,distance,6248.24,enhanced_speed,3.667,enhanced_altitude,90.79999999999995,cadence,92.0
record,timestamp,1092225043,position_lat,467548911,position_long,-916585503.0,distance,6252.41,enhanced_speed,3.658,enhanced_altitude,90.60000000000002,cadence,92.0
record,timestamp,1092225044,position_lat,467548551,position_long,-916585933.0,distance,6256.96,enhanced_speed,3.658,enhanced_altitude,90.20000000000005,cadence,91.0
record,timestamp,1092225047,position_lat,467547426,position_long,-916586815.0,distance,6269.27,enhanced_speed,3.639,enhanced_altitude,89.0,cadence,91.0
record,timestamp,1092225048,position_lat,467547071,position_long,-916586989.0,distance,6272.81,enhanced_speed,3.602,enhanced_altitude,88.79999999999995,cadence,91.0
record,timestamp,1092225054,position_lat,467544724,position_long,-916587740.0,distance,6295.32,enhanced_speed,3.555,enhanced_altitude,89.0,cadence,91.0
record,timestamp,1092225056,position_lat,467543927,position_long,-916588165.0,distance,6303.35,enhanced_speed,3.555,enhanced_altitude,89.0,cadence,91.0
lap,timestamp,1092225056,start_time,1092225011,start_position_lat,467561057.0,start_position_long,-916575142.0,end_position_lat,467544324,end_position_long,-916587938.0,total_distance,182.36
record,timestamp,1092225057,position_lat,467543562,position_long,-916588441.0,distance,6307.29,enhanced_speed,3.564,enhanced_altitude,89.20000000000005,cadence,91.0
record,timestamp,1092225062,position_lat,467542014,position_long,-916589571.0,distance,6323.87,enhanced_speed,3.378,enhanced_altitude,88.60000000000002,cadence,87.0
record,timestamp,1092225063,position_lat,467541755,position_long,-916589763.0,distance,6326.65,enhanced_speed,3.34,enhanced_altitude,88.39999999999998,cadence,87.0
record,timestamp,1092225065,position_lat,467541188,position_long,-916590108.0,distance,6332.49,enhanced_speed,3.303,enhanced_altitude,88.0,cadence,84.0
record,timestamp,1092225068,position_lat,467540330,position_long,-916590548.0,distance,6341.09,enhanced_speed,3.275,enhanced_altitude,87.60000000000002,cadence,83.0
record,timestamp,1092225069,position_lat,467540056,position_long,-916590695.0,distance,6343.85,enhanced_speed,3.266,enhanced_altitude,87.79999999999995,cadence,83.0
record,timestamp,1092225071,position_lat,467539547,position_long,-916590977.0,distance,6349.01,enhanced_speed,3.247,enhanced_altitude,87.60000000000002,cadence,83.0
record,timestamp,1092225073,position_lat,467539015,position_long,-916591301.0,distance,6354.48,enhanced_speed,3.219,enhanced_altitude,87.79999999999995,cadence,84.0
record,timestamp,1092225076,position_lat,467538235,position_long,-916591920.0,distance,6363.02,enhanced_speed,3.219,enhanced_altitude,88.0,cadence,84.0
record,timestamp,1092225077,position_lat,467537962,position_long,-916592092.0,distance,6365.84,enhanced_speed,3.2,enhanced_altitude,88.0,cadence,85.0
record,timestamp,1092225079,position_lat,467537453,position_long,-916592531.0,distance,6371.52,enhanced_speed,3.172,enhanced_altitude,87.79999999999995,cadence,86.0
record,timestamp,1092225081,position_lat,467536932,position_long,-916593123.0,distance,6377.97,enhanced_speed,3.2,enhanced_altitude,87.79999999999995,cadence,86.0
record,timestamp,1092225087,position_lat,467535449,position_long,-916595514.0,distance,6400.11,enhanced_speed,3.163,enhanced_altitude,87.79999999999995,cadence,85.0
record,timestamp,1092225088,position_lat,467535183,position_long,-916595930.0,distance,6404.01,enhanced_speed,3.2,enhanced_altitude,87.79999999999995,cadence,85.0
record,timestamp,1092225089,position_lat,467534913,position_long,-916596363.0,distance,6408.03,enhanced_speed,3.219,enhanced_altitude,87.79999999999995,cadence,85.0
record,timestamp,1092225094,position_lat,467533178,position_long,-916598039.0,distance,6428.34,enhanced_speed,3.424,enhanced_altitude,88.0,cadence,87.0
record,timestamp,1092225095,position_lat,467532768,position_long,-916598357.0,distance,6432.79,enhanced_speed,3.434,enhanced_altitude,88.0,cadence,87.0
record,timestamp,1092225097,position_lat,467532135,position_long,-916599001.0,distance,6440.3,enhanced_speed,3.49,enhanced_altitude,88.0,cadence,90.0
record,timestamp,1092225101,position_lat,467531032,position_long,-916600380.0,distance,6450.88,enhanced_speed,3.508,enhanced_altitude,88.20000000000005,cadence,90.0
lap,timestamp,1092225101,start_time,1092225056,start_position_lat,467543927.0,start_position_long,-916588165.0,end_position_lat,467531282,end_position_long,-916600025.0,total_distance,148.07
record,timestamp,1092225103,position_lat,467530644,position_long,-916601047.0,distance,6453.81,enhanced_speed,3.396,enhanced_altitude,89.20000000000005,cadence,88.0
record,timestamp,1092225107,position_lat,467529937,position_long,-916602396.0,distance,6465.63,enhanced_speed,3.21,enhanced_altitude,89.60000000000002,cadence,88.0
record,timestamp,1092225110,position_lat,467529262,position_long,-916603698.0,distance,6476.87,enhanced_speed,3.34,enhanced_altitude,89.60000000000002,cadence,88.0
record,timestamp,1092225111,position_lat,467529046,position_long,-916604122.0,distance,6480.54,enhanced_speed,3.396,enhanced_altitude,89.0,cadence,88.0
record,timestamp,1092225115,position_lat,467527976,position_long,-916605566.0,distance,6494.98,enhanced_speed,3.471,enhanced_altitude,88.79999999999995,cadence,85.0
record,timestamp,1092225116,position_lat,467527673,position_long,-916605828.0,distance,6498.38,enhanced_speed,3.48,enhanced_altitude,88.79999999999995,cadence,85.0
record,timestamp,1092225121,position_lat,467526162,position_long,-916606702.0,distance,6513.96,enhanced_speed,3.434,enhanced_altitude,89.0,cadence,89.0
record,timestamp,1092225122,position_lat,467525923,position_long,-916607029.0,distance,6517.2,enhanced_speed,3.434,enhanced_altitude,89.0,cadence,89.0
record,timestamp,1092225126,position_lat,467525431,position_long,-916608568.0,distance,6529.32,enhanced_speed,3.415,enhanced_altitude,88.79999999999995,cadence,87.0
record,timestamp,1092225134,position_lat,467524942,position_long,-916611209.0,distance,6549.54,enhanced_speed,3.396,enhanced_altitude,88.79999999999995,cadence,87.0
record,timestamp,1092225136,position_lat,467525648,position_long,-916611475.0,distance,6556.35,enhanced_speed,3.406,enhanced_altitude,88.79999999999995,cadence,87.0
record,timestamp,1092225138,position_lat,467526383,position_long,-916611831.0,distance,6560.28,enhanced_speed,3.424,enhanced_altitude,89.0,cadence,87.0
record,timestamp,1092225141,position_lat,467527168,position_long,-916612493.0,distance,6568.84,enhanced_speed,3.35,enhanced_altitude,89.60000000000002,cadence,88.0
record,timestamp,1092225145,position_lat,467528663,position_long,-916612960.0,distance,6582.88,enhanced_speed,3.322,enhanced_altitude,90.0,cadence,90.0
record,timestamp,1092225146,position_lat,467529024,position_long,-916613098.0,distance,6586.25,enhanced_speed,3.359,enhanced_altitude,90.20000000000005,cadence,90.0
record,timestamp,1092225153,position_lat,467531291,position_long,-916614214.0,distance,6608.66,enhanced_speed,3.434,enhanced_altitude,90.20000000000005,cadence,88.0
record,timestamp,1092225159,position_lat,467533037,position_long,-916615189.0,distance,6626.36,enhanced_speed,3.303,enhanced_altitude,89.60000000000002,cadence,87.0
record,timestamp,1092225161,position_lat,467533705,position_long,-916615608.0,distance,6633.12,enhanced_speed,3.238,enhanced_altitude,89.60000000000002,cadence,87.0
record,timestamp,1092225168,position_lat,467535849,position_long,-916616608.0,distance,6654.26,enhanced_speed,3.135,enhanced_altitude,89.20000000000005,cadence,87.0
record,timestamp,1092225174,position_lat,467537356,position_long,-916617705.0,distance,6671.32,enhanced_speed,3.098,enhanced_altitude,89.79999999999995,cadence,87.0
record,timestamp,1092225178,position_lat,467537530,position_long,-916619080.0,distance,6681.44,enhanced_speed,3.032,enhanced_altitude,89.39999999999998,cadence,86.0
record,timestamp,1092225180,position_lat,467537607,position_long,-916619922.0,distance,6687.69,enhanced_speed,3.219,enhanced_altitude,89.39999999999998,cadence,85.0
record,timestamp,1092225183,position_lat,467537571,position_long,-916621281.0,distance,6694.42,enhanced_speed,3.247,enhanced_altitude,89.20000000000005,cadence,86.0
record,timestamp,1092225187,position_lat,467537416,position_long,-916623444.0,distance,6710.12,enhanced_speed,3.378,enhanced_altitude,88.0,cadence,86.0
record,timestamp,1092225192,position_lat,467537503,position_long,-916626341.0,distance,6731.16,enhanced_speed,3.658,enhanced_altitude,88.0,cadence,86.0
record,timestamp,1092225194,position_lat,467537696,position_long,-916627491.0,distance,6739.68,enhanced_speed,3.676,enhanced_altitude,87.60000000000002,cadence,86.0
record,timestamp,1092225199,position_lat,467538486,position_long,-916630117.0,distance,6760.06,enhanced_speed,3.742,enhanced_altitude,87.0,cadence,87.0
record,timestamp,1092225200,position_lat,467538627,position_long,-916630636.0,distance,6764.04,enhanced_speed,3.742,enhanced_altitude,87.0,cadence,87.0
record,timestamp,1092225205,position_lat,467538735,position_long,-916633412.0,distance,6784.27,enhanced_speed,3.76,enhanced_altitude,86.60000000000002,cadence,86.0
record,timestamp,1092225206,position_lat,467538687,position_long,-916633918.0,distance,6787.97,enhanced_speed,3.76,enhanced_altitude,86.60000000000002,cadence,86.0
record,timestamp,1092225211,position_lat,467538358,position_long,-916636225.0,distance,6804.96,enhanced_speed,3.63,enhanced_altitude,86.60000000000002,cadence,87.0
record,timestamp,1092225212,position_lat,467538260,position_long,-916636705.0,distance,6808.55,enhanced_speed,3.648,enhanced_altitude,86.79999999999995,cadence,89.0
record,timestamp,1092225216,position_lat,467537373,position_long,-916637946.0,distance,6821.15,enhanced_speed,3.592,enhanced_altitude,87.39999999999998,cadence,88.0
record,timestamp,1092225220,position_lat,467536226,position_long,-916638303.0,distance,6832.13,enhanced_speed,3.303,enhanced_altitude,88.0,cadence,92.0
record,timestamp,1092225222,position_lat,467535716,position_long,-916638731.0,distance,6837.78,enhanced_speed,3.172,enhanced_altitude,88.60000000000002,cadence,91.0
record,timestamp,1092225224,position_lat,467535279,position_long,-916639288.0,distance,6843.5,enhanced_speed,3.135,enhanced_altitude,89.0,cadence,90.0
record,timestamp,1092225226,position_lat,467534958,position_long,-916639987.0,distance,6849.36,enhanced_speed,3.126,enhanced_altitude,89.20000000000005,cadence,89.0
record,timestamp,1092225227,position_lat,467534780,position_long,-916640242.0,distance,6851.73,enhanced_speed,3.107,enhanced_altitude,89.39999999999998,cadence,88.0
record,timestamp,1092225228,position_lat,467534532,position_long,-916640341.0,distance,6854.15,enhanced_speed,3.004,enhanced_altitude,89.39999999999998,cadence,88.0
